event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,weapon_key,weapon,kills,damage,knockdowns,times_knocked,fwr_pct,shots,hits,accuracy,playtime,playtime_seconds,max_kill_range,max_damage_range,icon,stage,game_label,game_number,map_name,stats_url,replay_url,title
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,L-STAR,L-STAR EMG,0,148,,2,,61,9,14.75%,0h 0m 47s,47,0,12.75,L-STAR_EMG_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,G7Scout,G7 Scout,0,1485,,2,,412,47,11.41%,0h 26m 53s,1613,0,259.37,G7_Scout_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,Alternator,Alternator SMG,0,139,,1,,48,9,18.75%,0h 0m 55s,55,0,44.06,Alternator_SMG_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,C.A.R.,C.A.R.,0,0,,5,,718,-,0%,0h 11m 32s,692,0,0,C.A.R._SMG_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,TripleTake,Triple Take,0,751,,1,,44,38,86.36%,0h 11m 12s,672,0,193.87,Triple_Take_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,ChargeRifle,Charge Rifle,0,215,,,,10,2,20%,0h 1m 34s,94,0,66.73,Charge_Rifle_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,FragGrenade,Frag Grenade,0,423,,,,-,11,-,0h 0m 0s,0,0,56.16,Frag_Grenade.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,Rampage,Rampage LMG,0,114,,,,126,5,3.97%,0h 7m 6s,426,0,96.07,Rampage_LMG_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,ThermiteGrenade,Thermite Grenade,0,172,,,,-,47,-,0h 0m 0s,0,0,45.4,Thermite_Grenade.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,EVA-8,EVA-8 Auto,0,81,,,,-,12,-,0h 0m 0s,0,0,40.01,EVA-8_Auto_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,P2020,P2020,0,0,,,,7,-,0%,0h 0m 7s,7,0,0,P2020_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,Spitfire,M600 Spitfire,0,0,,,,7,-,0%,0h 0m 14s,14,0,0,M600_Spitfire_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,Mozambique,Mozambique Shotgun,0,0,,,,1,-,0%,0h 0m 9s,9,0,0,Mozambique_Shotgun_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,game,Longbow,Longbow DMR,0,0,,,,6,-,0%,0h 0m 19s,19,0,0,Longbow_DMR_Icon.svg,A vs. B,Game #1,1,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/404c273255fa25c5cc8b5c4ec2a77613,https://apexlegendsstatus.com/algs/game/404c273255fa25c5cc8b5c4ec2a77613,A vs. B - Game #1 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,TripleTake,Triple Take,5,2044,8,,,211,102,48.34%,0h 18m 20s,1100,136.12,233.96,Triple_Take_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Volt,Volt SMG,13,3595,27,7,79.41,1144,266,23.25%,0h 24m 31s,1471,25.34,47.96,Volt_SMG_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,HAVOC,HAVOC Rifle,10,4125,20,16,55.56,978,298,30.47%,0h 30m 56s,1856,86.74,86.74,HAVOC_Rifle_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Flatline,VK-47 Flatline,2,1147,3,3,50.0,720,73,10.14%,0h 28m 29s,1709,10.35,246.21,VK-47_Flatline_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,R-99,R-99 SMG,3,1566,5,1,83.33,530,152,28.68%,0h 11m 38s,698,15.46,51.14,R-99_SMG_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Hemlok,Hemlok,7,7820,13,7,65.0,3356,460,13.71%,1h 47m 49s,6469,175.47,259.62,Hemlok_Burst_AR_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,G7Scout,G7 Scout,3,423,6,1,85.71,130,16,12.31%,0h 16m 27s,987,42.08,152.73,G7_Scout_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Spitfire,M600 Spitfire,1,641,2,1,66.67,337,38,11.28%,0h 11m 41s,701,2.49,144.33,M600_Spitfire_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Alternator,Alternator SMG,2,311,3,1,75.0,121,20,16.53%,0h 2m 2s,122,44.24,47.77,Alternator_SMG_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Nemesis,Nemesis Burst AR,5,2444,7,1,87.5,1093,205,18.76%,1h 1m 34s,3694,139.17,296.45,Nemesis_Burst_AR_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Kraber,Kraber .50-Cal Sniper,4,590,6,,,-,6,-,0h 4m 39s,279,77.98,112.4,Kraber_.50-Cal_Sniper_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Mozambique,Mozambique Shotgun,1,256,2,,,28,15,53.57%,0h 0m 52s,52,25.89,25.89,Mozambique_Shotgun_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Rampage,Rampage LMG,1,224,2,,,161,10,6.21%,0h 7m 37s,457,26.97,98.22,Rampage_LMG_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,30-30,30-30 Repeater,1,502,1,1,50.0,110,13,11.82%,0h 8m 2s,482,126.95,189.12,30-30_Repeater_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,FragGrenade,Frag Grenade,1,636,2,,,-,14,-,0h 0m 0s,0,46.47,55.04,Frag_Grenade.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Sentinel,Sentinel,0,1438,1,,,55,18,32.73%,0h 10m 23s,623,0,215.76,Sentinel_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Peacekeeper,Peacekeeper,0,528,,4,,31,59,-,0h 2m 26s,146,0,18.51,Peacekeeper_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,Prowler,Prowler Burst PDW,0,328,,2,,159,23,14.47%,0h 3m 37s,217,0,24.18,Prowler_Burst_PDW_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,C.A.R.,C.A.R.,0,0,,1,,96,-,0%,0h 1m 8s,68,0,0,C.A.R._SMG_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,RE-45,RE-45,0,63,,1,,18,6,33.33%,0h 3m 6s,186,0,9.44,RE-45_Auto_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,ThermiteGrenade,Thermite Grenade,0,406,,,,-,122,-,0h 0m 0s,0,0,89.62,Thermite_Grenade.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,ArcStar,Arc Star,0,183,,,,-,7,-,0h 0m 0s,0,0,68.64,Arc_Star.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
playoffs_split1,ALGS Year 4 Split 1 Playoffs,,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,game,ChargeRifle,Charge Rifle,0,160,,,,27,2,7.41%,0h 3m 17s,197,0,246.3,Charge_Rifle_Icon.svg,A vs. B,Game #2,2,Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb809251d2cf744346f7fdbd42e4c6df,https://apexlegendsstatus.com/algs/game/cb809251d2cf744346f7fdbd42e4c6df,A vs. B - Game #2 - Storm Point
