event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,player,team,best_p,games,kills,assists,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_time_to_first_kill,top_10_pct,t10_to_t5_pct,t5_to_t1_pct
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,9,EXO KSWINNIIE,Exo Clan,1st,43,41,39,66,47,"30,684","26,292","4,392",748.39,932,7,2,0.89,1.74,46,13h 7m 57s,13m 33s,48.8%,38.1%,12.5%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,10,NIN Gnaske,Ninjas,3rd,26,22,20,37,31,"22,236","24,137","-1,901",1010.73,"1,363",8,7,0.81,1.56,27,7h 52m 58s,12m 46s,46.2%,33.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,11,SDW Jacky1,shadow3690,1st,26,15,22,22,34,"13,886","15,628","-1,742",925.73,933,1,2,0.58,1.42,26,7h 39m 59s,15m 0s,38.5%,20%,50%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,12,XNY xd,SOURCE XNY,2nd,26,20,25,41,42,"18,066","20,386","-2,320",903.3,468,1,0,0.69,1.55,29,8h 2m 3s,16m 5s,46.2%,58.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,13,FNC Lykq,FNATIC,1st,43,44,54,59,57,"33,996","27,250","6,746",772.64,"3,898",16,1,1.02,2.28,43,12h 14m 3s,12m 22s,46.5%,60%,41.7%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,14,COL KIMCHI,Complexity,1st,43,13,38,20,50,"34,753","25,018","9,735",2673.31,945,18,0,0.3,1.19,43,13h 26m 33s,13m 35s,62.8%,44.4%,8.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,15,FAZE Jmw,FaZe,1st,34,20,19,35,36,"22,475","19,090","3,385",1123.75,729,17,4,0.57,1.11,35,9h 53m 25s,16m 46s,44.1%,33.3%,20%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,16,DRGN Azazel,DRAGONS,1st,34,23,16,39,39,"18,877","19,185",-308,820.74,956,0,0,0.68,1.15,34,10h 17m 1s,16m 43s,41.2%,50%,14.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,17,DSG arctic,disguised,1st,34,22,34,34,42,"22,399","24,195","-1,796",1018.14,938,2,4,0.65,1.65,34,10h 17m 45s,16m 44s,44.1%,53.3%,12.5%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,18,VP Slayr,Virtus.pro,1st,43,47,46,72,63,"29,662","30,809","-1,147",631.11,"4,499",0,1,0.94,1.86,50,12h 5m 6s,11m 14s,44.2%,52.6%,10%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,19,C9 sauceror,Cloud9,1st,34,47,30,62,40,"28,795","28,553",242,612.66,415,5,3,1.38,2.26,34,11h 3m 53s,15m 7s,58.8%,45%,11.1%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,20,OBVN Blinkzr,Oblivion,2nd,26,21,33,31,30,"17,569","19,330","-1,761",836.62,"2,112",4,5,0.78,2,27,7h 44m 14s,10m 54s,34.6%,44.4%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,21,SDW Zhouzhou,shadow3690,1st,26,13,13,15,33,"11,421","14,643","-3,222",878.54,946,8,0,0.5,1,26,7h 35m 22s,15m 41s,38.5%,20%,50%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,22,TSM Verhulst,TSM,1st,35,66,35,83,43,"33,664","25,114","8,550",510.06,"1,097",1,0,1.94,2.97,34,10h 59m 24s,15m 0s,57.1%,45%,22.2%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,23,OBVN Reedz,Oblivion,2nd,26,31,24,38,32,"13,449","12,860",589,433.84,"1,650",8,2,1.11,1.96,28,7h 41m 49s,14m 14s,34.6%,44.4%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,24,NIN Amphy,Ninjas,3rd,26,11,23,20,34,"14,477","15,559","-1,082",1316.09,"1,518",10,0,0.37,1.13,30,7h 41m 55s,18m 13s,46.2%,33.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,25,MTR Vor_983kuma,Meteor,2nd,26,14,16,20,33,"11,043","15,460","-4,417",788.79,"2,061",2,3,0.52,1.11,27,7h 43m 52s,11m 20s,23.1%,50%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,26,GS DEXTER,GREEN STEGO,2nd,34,24,31,33,43,"21,637","18,271","3,366",901.54,"1,589",20,3,0.67,1.53,36,9h 58m 23s,14m 43s,52.9%,33.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,27,C9 Naughty,Cloud9,1st,34,24,36,28,42,"19,677","20,331",-654,819.88,645,0,0,0.69,1.71,35,11h 4m 14s,17m 27s,58.8%,45%,11.1%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,28,EXO Feuda,Exo Clan,1st,43,44,42,63,55,"35,710","24,018","11,692",811.59,942,2,3,0.94,1.83,47,12h 52m 22s,13m 7s,48.8%,38.1%,12.5%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,29,XNY Yuchen,SOURCE XNY,2nd,26,18,23,23,30,"18,595","19,592",-997,1033.06,381,25,2,0.67,1.52,27,8h 5m 9s,14m 54s,46.2%,58.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,30,NRG Gild,NRG,1st,26,19,20,33,37,"23,008","14,508","8,500",1210.95,"3,201",1,2,0.66,1.34,29,8h 14m 27s,18m 13s,38.5%,20%,50%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,31,VP Lou,Virtus.pro,1st,43,65,55,84,71,"41,000","39,374","1,626",630.77,"4,960",14,12,1.38,2.55,47,12h 16m,11m 52s,44.2%,52.6%,10%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,32,100T Dezignful,100 Thieves,1st,34,26,38,40,40,"24,154","22,526","1,628",929,"1,700",26,2,0.79,1.94,33,10h 19m 29s,16m 38s,47.1%,62.5%,20%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,33,FNC YukaF,FNATIC,1st,43,59,49,69,48,"31,515","24,860","6,655",534.15,"4,052",20,3,1.48,2.7,40,12h 17m 15s,13m 39s,46.5%,60%,41.7%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,34,DSG PlayerKay,disguised,1st,34,29,31,40,40,"18,382","20,855","-2,473",633.86,507,38,3,0.83,1.71,35,10h 15m 9s,13m 31s,44.1%,53.3%,12.5%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,35,GLD Jeskoesk,GUILD,1st,35,24,48,45,38,"30,076","24,942","5,134",1253.17,779,4,0,0.75,2.25,32,11h 2m 13s,16m 40s,62.9%,54.5%,25%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,36,DRGN brtus_o,DRAGONS,1st,34,16,19,31,41,"18,606","18,630",-24,1162.88,"1,282",13,0,0.43,0.95,37,10h 12m 47s,17m 35s,41.2%,50%,14.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,37,COL Enemy,Complexity,1st,43,42,34,58,43,"31,183","20,208","10,975",742.45,"1,015",3,2,1,1.81,42,13h 42m 5s,15m 32s,62.8%,44.4%,8.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,38,FAZE Sinetic,FaZe,1st,34,15,25,30,50,"27,792","29,149","-1,357",1852.8,623,4,2,0.39,1.05,38,9h 49m 30s,13m 26s,44.1%,33.3%,20%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,39,VKG QQ,VK GAMING,1st,43,44,42,64,53,"32,119","32,012",107,729.98,"4,983",9,9,1.05,2.05,42,13h 47m 48s,15m 57s,65.1%,57.1%,6.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,40,SR Xynew,ShopifyRebellion,1st,35,51,44,72,37,"46,545","29,832","16,713",912.65,"2,554",5,1,1.55,2.88,33,11h 38m 29s,14m 46s,68.6%,54.2%,30.8%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,41,C9 Shooby,Cloud9,1st,34,35,37,53,36,"27,221","21,141","6,080",777.74,630,16,1,1.03,2.12,34,11h 5m 32s,15m 39s,58.8%,45%,11.1%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,42,NIN Zaine,Ninjas,3rd,26,26,21,47,36,"26,824","17,283","9,541",1031.69,"2,488",2,2,0.87,1.57,30,7h 57m 34s,14m 49s,46.2%,33.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,43,FNC Meltstera,FNATIC,1st,43,44,58,55,47,"27,024","22,319","4,705",614.18,"4,944",2,4,1.13,2.62,39,12h 19m 56s,14m 55s,46.5%,60%,41.7%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,44,COL Monsoon,Complexity,1st,43,55,34,93,57,"50,915","36,546","14,369",925.73,740,7,0,1.28,2.07,43,13h 36m 35s,14m 1s,62.8%,44.4%,8.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,45,TSM Reps,TSM,1st,35,25,49,35,37,"27,323","22,866","4,457",1092.92,"1,285",25,2,0.76,2.24,33,10h 55m 37s,16m 46s,57.1%,45%,22.2%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,46,SDW Tpx_ZhouS,shadow3690,1st,26,22,19,28,31,"14,601","12,892","1,709",663.68,705,13,1,0.85,1.58,26,7h 37m 41s,16m 28s,38.5%,20%,50%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,47,GS ASIAZXD,GREEN STEGO,2nd,34,32,39,48,48,"24,673","18,734","5,939",771.03,"1,958",0,0,0.91,2.03,35,9h 58m 18s,13m 39s,52.9%,33.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,48,100T Genburten,100 Thieves,1st,34,39,32,49,42,"33,015","27,901","5,114",846.54,"1,422",9,2,1.18,2.15,33,10h 22m 32s,14m 41s,47.1%,62.5%,20%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,49,OBVN Nano,Oblivion,2nd,26,25,18,34,35,"12,806","13,594",-788,512.24,"1,566",3,0,0.83,1.43,30,7h 38m 5s,10m 46s,34.6%,44.4%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,50,MTR Kuroton,Meteor,2nd,26,13,16,21,30,"11,339","12,876","-1,537",872.23,"2,147",9,1,0.46,1.04,28,7h 44m 18s,11m 35s,23.1%,50%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,51,GLD Phony,GUILD,1st,35,59,34,81,46,"30,265","21,415","8,850",512.97,"1,225",0,0,1.79,2.82,33,11h 1m 6s,13m 49s,62.9%,54.5%,25%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,52,XNY JonnyR,SOURCE XNY,2nd,26,26,22,38,36,"23,633","21,762","1,871",908.96,454,7,2,1,1.85,26,8h 4m 53s,14m 17s,46.2%,58.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,53,FAZE Naghz,FaZe,1st,34,23,19,41,43,"22,034","19,815","2,219",958,"1,364",5,3,0.66,1.2,35,9h 55m 16s,11m 32s,44.1%,33.3%,20%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,54,VKG Kaaasa,VK GAMING,1st,43,52,41,67,98,"30,972","30,866",106,595.62,"5,562",0,2,1.02,1.82,51,13h 28m 26s,16m 30s,65.1%,57.1%,6.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,55,DRGN PANIC,DRAGONS,1st,34,23,19,35,40,"23,785","21,457","2,328",1034.13,982,6,4,0.7,1.27,33,10h 17m 31s,14m 49s,41.2%,50%,14.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,56,EXO Slayers,Exo Clan,1st,43,36,40,53,50,"30,198","25,782","4,416",838.83,"1,302",13,6,0.82,1.73,44,13h 56s,16m 3s,48.8%,38.1%,12.5%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,57,NRG FunFPS,NRG,1st,26,15,22,23,30,"15,952","13,713","2,239",1063.47,"2,715",15,4,0.52,1.28,29,8h 23m,15m 10s,38.5%,20%,50%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,58,DSG StrafingFlame,disguised,1st,34,34,33,48,62,"26,585","27,872","-1,287",781.91,692,6,0,0.92,1.81,37,10h 13m 28s,16m 51s,44.1%,53.3%,12.5%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,59,SR Koyful,ShopifyRebellion,1st,35,62,35,78,44,"36,885","21,019","15,866",594.92,"3,033",3,0,2,3.13,31,11h 35m 53s,14m 26s,68.6%,54.2%,30.8%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,60,VP Zachmazer,Virtus.pro,1st,43,41,57,55,63,"27,979","33,474","-5,495",682.41,"4,187",48,7,0.84,2,49,12h 7m 43s,11m 49s,44.2%,52.6%,10%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,61,LG Sweet,LG,1st,43,51,50,67,68,"43,744","45,351","-1,607",857.73,546,6,0,1.21,2.4,42,12h 51m 58s,16m 8s,44.2%,57.9%,9.1%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,62,RIG Ftyan,REIGNITE,2nd,26,15,10,23,34,"12,802","18,723","-5,921",853.47,475,3,1,0.58,0.96,26,8h 2m 14s,14m 57s,42.3%,45.5%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,63,GHS 1tappy,GHS Professional,1st,34,18,34,24,45,"15,029","20,090","-5,061",834.94,"1,052",1,0,0.53,1.53,34,9h 26m 7s,10m 3s,38.2%,53.8%,14.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,64,DF Pite,DreamFire,3rd,26,14,20,21,28,"10,761","12,198","-1,437",768.64,"2,286",25,0,0.54,1.31,26,7h 36m 40s,17m 3s,46.2%,33.3%,0%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,65,GG Lufka,GaiminGladiators,1st,35,23,26,35,38,"20,962","20,587",375,911.39,"1,082",28,0,0.68,1.44,34,9h 57m 23s,16m 41s,51.4%,50%,33.3%
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,66,STAL Albralelie,STALLIONS,2nd,26,33,13,44,34,"21,790","15,588","6,202",660.3,"1,197",1,4,1.14,1.59,29,8h 19m 56s,12m 40s,46.2%,25%,0%
