event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,score_rank,team,placement,kills,total_points,placement_points_reported,placement_points_rule,score_check
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #3,3,Storm Point,cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/game/cb7cc7a3e0ef7a1a7ed051803ba87e58,A vs. B - Game #3 - Storm Point,15,Serenity,12,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #3,3,Storm Point,cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/game/cb7cc7a3e0ef7a1a7ed051803ba87e58,A vs. B - Game #3 - Storm Point,16,MDY-White,13,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #3,3,Storm Point,cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/game/cb7cc7a3e0ef7a1a7ed051803ba87e58,A vs. B - Game #3 - Storm Point,17,Never To Change,14,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #3,3,Storm Point,cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/game/cb7cc7a3e0ef7a1a7ed051803ba87e58,A vs. B - Game #3 - Storm Point,18,DarkZero,20,1,1,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #3,3,Storm Point,cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/game/cb7cc7a3e0ef7a1a7ed051803ba87e58,A vs. B - Game #3 - Storm Point,19,Cloud9,18,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #3,3,Storm Point,cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/cb7cc7a3e0ef7a1a7ed051803ba87e58,https://apexlegendsstatus.com/algs/game/cb7cc7a3e0ef7a1a7ed051803ba87e58,A vs. B - Game #3 - Storm Point,20,Oxygen Esports,19,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,1,OMiT,1,8,20,12,12,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,2,Serenity,2,5,14,9,9,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,3,Disguised,3,7,14,7,7,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,4,Virtus.Pro,4,4,9,5,5,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,5,Oxygen Esports,5,3,7,4,4,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,6,DarkZero,6,4,7,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,7,Aurora,12,4,5,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,8,KINOTROPE gaming,14,4,5,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,9,GEARED GAMING,8,2,4,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,10,MDY-White,9,2,4,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,11,2Rats1Controller,10,2,4,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,12,RED Rams,13,3,4,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,13,Cloud9,7,0,3,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,14,CRAZY RACCOON,16,3,3,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,15,Liquid Alienware,18,3,3,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,16,LG,15,1,2,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,17,REJECT WINNITY,11,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,18,Tom Yum Kung,17,1,1,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,19,Never To Change,19,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #4,4,World's Edge,b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/b62b35ac64339fac0c3884dc11a51a6c,https://apexlegendsstatus.com/algs/game/b62b35ac64339fac0c3884dc11a51a6c,A vs. B - Game #4 - World's Edge,20,Natus Vincere,20,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,1,CRAZY RACCOON,1,9,21,12,12,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,2,DarkZero,2,6,15,9,9,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,3,Oxygen Esports,5,11,15,4,4,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,4,Tom Yum Kung,3,6,13,7,7,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,5,LG,4,5,10,5,5,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,6,Natus Vincere,6,7,10,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,7,Never To Change,10,4,6,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,8,Aurora,12,5,6,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,9,Serenity,7,2,5,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,10,Liquid Alienware,9,3,5,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,11,Disguised,8,1,3,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,12,KINOTROPE gaming,11,1,2,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,13,MDY-White,13,1,2,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,14,GEARED GAMING,14,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,15,Virtus.Pro,15,0,1,1,1,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,16,RED Rams,16,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,17,REJECT WINNITY,17,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,18,2Rats1Controller,18,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,19,Cloud9,19,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #5,5,World's Edge,644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/644c8ec78231035b0c41d8a1de9c4a27,https://apexlegendsstatus.com/algs/game/644c8ec78231035b0c41d8a1de9c4a27,A vs. B - Game #5 - World's Edge,20,OMiT,20,0,0,0,0,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,1,Aurora,2,14,23,9,9,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,2,2Rats1Controller,1,6,18,12,12,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,3,OMiT,3,11,18,7,7,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,4,MDY-White,4,4,9,5,5,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,5,Serenity,5,4,8,4,4,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,6,GEARED GAMING,6,4,7,3,3,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,7,RED Rams,9,5,7,2,2,ok
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,AvB,A vs. B,Game #6,6,World's Edge,426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/AvB/426f720c317b62fd1dfbbd1658f874ba,https://apexlegendsstatus.com/algs/game/426f720c317b62fd1dfbbd1658f874ba,A vs. B - Game #6 - World's Edge,8,Liquid Alienware,15,5,6,1,1,ok
